game,game_url,dude,rank,start_time,list,list_url
The Doom That Came To Atlantic City,https://boardgamegeek.com/boardgame/124548/doom-came-atlantic-city,Sam,5,34m05s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Monkey Lab,https://boardgamegeek.com/boardgame/37983/monkey-lab,Zee,5,35m49s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Crocodile Pool Party,https://boardgamegeek.com/boardgame/7972/crocodile-pool-party,Tom,5,37m25s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Liar's Dice,https://boardgamegeek.com/boardgame/45/liars-dice,Sam,4,39m31s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Chinese Checkers,https://boardgamegeek.com/boardgame/2386/chinese-checkers,Tom,4,43m13s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Pirates of the Spanish Main,https://boardgamegeek.com/boardgame/10653/pirates-spanish-main,Zee,4,44m42s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
The Haunting House,https://boardgamegeek.com/boardgame/8569/haunting-house,Tom,3,47m29s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Weapons of Mass Destruction,https://boardgamegeek.com/boardgame/12367/weapons-mass-destruction,Zee,3,49m35s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Factory Fun,https://boardgamegeek.com/boardgame/24417/factory-fun,Sam,3,51m37s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Gloria Mundi,https://boardgamegeek.com/boardgame/13286/gloria-mundi,Zee,2,53m38s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Temporum,https://boardgamegeek.com/boardgame/162263/temporum,Sam,2,56m19s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Quelf,https://boardgamegeek.com/boardgame/19370/quelf,Tom,2,59m05s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Rattlebones,https://boardgamegeek.com/boardgame/150146/rattlebones,Sam,1,1h02m04s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
Phase 10,https://boardgamegeek.com/boardgame/1258/phase-10,Tom,1,1h05m54s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
A Question of Scruples,https://boardgamegeek.com/boardgame/1748/question-scruples,Zee,1,1h07m17s,Top Ten Games we HATE,https://www.youtube.com/watch?v=p8Yas0a9Qf4
TransAmerica,https://boardgamegeek.com/boardgame/2842/transamerica,Sam,10,3m33s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Goa,https://boardgamegeek.com/boardgame/9216/goa,Tom,10,5m48s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Ra: The Dice Game,https://boardgamegeek.com/boardgame/35503/ra-dice-game,Zee,10,6m59s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Lost Cities,https://boardgamegeek.com/boardgame/50/lost-cities,Tom,9,8m17s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Carcassonne: The City,https://boardgamegeek.com/boardgame/12902/carcassonne-city,Zee,9,9m08s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
El Grande,https://boardgamegeek.com/boardgame/93/el-grande,Sam,9,10m08s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Tikal,https://boardgamegeek.com/boardgame/54/tikal,Zee,8,11m45s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Power Grid,https://boardgamegeek.com/boardgame/2651/power-grid,Sam,8,13m03s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Amun-Re,https://boardgamegeek.com/boardgame/5404/amun-re,Tom,8,14m28s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Cavemen: The Quest for Fire,https://boardgamegeek.com/boardgame/110870/cavemen-quest-fire,Zee,7,16m07s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Race for the Galaxy,https://boardgamegeek.com/boardgame/28143/race-galaxy,Tom,7,17m17s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Thurn and Taxis,https://boardgamegeek.com/boardgame/21790/thurn-and-taxis,Sam,7,19m03s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Power Grid,https://boardgamegeek.com/boardgame/2651/power-grid,Tom,6,21m24s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Hellas,https://boardgamegeek.com/boardgame/4529/hellas,Sam,6,23m02s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Notre Dame,https://boardgamegeek.com/boardgame/25554/notre-dame,Zee,6,25m43s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Vikings,https://boardgamegeek.com/boardgame/27173/vikings,Sam,5,27m50s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Tzaar,https://boardgamegeek.com/boardgame/31999/tzaar,Zee,5,29m02s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Puerto Rico,https://boardgamegeek.com/boardgame/3076/puerto-rico,Tom,5,29m49s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Zooloretto,https://boardgamegeek.com/boardgame/27588/zooloretto,Sam,4,31m42s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
El Grande,https://boardgamegeek.com/boardgame/93/el-grande,Tom,4,33m59s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
San Juan,https://boardgamegeek.com/boardgame/8217/san-juan,Zee,4,35m19s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Roll for the Galaxy,https://boardgamegeek.com/boardgame/132531/roll-galaxy,Tom,3,37m09s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Jambo,https://boardgamegeek.com/boardgame/12002/jambo,Zee,3,39m,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Carcassonne,https://boardgamegeek.com/boardgame/822/carcassonne,Sam,3,40m27s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Race for the Galaxy,https://boardgamegeek.com/boardgame/28143/race-galaxy,Zee,2,43m,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Roll for the Galaxy,https://boardgamegeek.com/boardgame/132531/roll-galaxy,Sam,2,44m38s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Airlines Europe,https://boardgamegeek.com/boardgame/90419/airlines-europe,Tom,2,46m01s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Dominion,https://boardgamegeek.com/boardgame/36218/dominion,Tom,1,48m46s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
YINSH,https://boardgamegeek.com/boardgame/7854/yinsh,Zee,1,49m45s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Stone Age,https://boardgamegeek.com/boardgame/34635/stone-age,Sam,1,51m15s,Top Ten Rio Grande Games,https://www.youtube.com/watch?v=ycDUAEVS9EU
Dead of Winter: A Crossroads Game,https://boardgamegeek.com/boardgame/150376/dead-winter-crossroads-game,Sam,10,2m36s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Aladdin's Dragons,https://boardgamegeek.com/boardgame/492/aladdins-dragons,Tom,10,4m44s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Kamisado,https://boardgamegeek.com/boardgame/38545/kamisado,Zee,10,5m45s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Carnival Zombie,https://boardgamegeek.com/boardgame/140343/carnival-zombie,Tom,9,6m35s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Targi,https://boardgamegeek.com/boardgame/118048/targi,Zee,9,7m43s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Battlestar Galactica,https://boardgamegeek.com/boardgame/37111/battlestar-galactica,Sam,9,8m40s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Wicked Witches Way,https://boardgamegeek.com/boardgame/28025/wicked-witches-way,Zee,8,10m35s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Level 7 [Omega Protocol],https://boardgamegeek.com/boardgame/137649/level-7-omega-protocol,Sam,8,12m31s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
The Resistance,https://boardgamegeek.com/boardgame/41114/resistance,Tom,8,13m55s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
I'm the Boss!,https://boardgamegeek.com/boardgame/115/im-boss,Zee,7,15m13s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Mission: Red Planet,https://boardgamegeek.com/boardgame/18258/mission-red-planet,Tom,7,16m40s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Specter Ops,https://boardgamegeek.com/boardgame/155624/specter-ops,Sam,7,18m27s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Ticket to Ride: Märklin,https://boardgamegeek.com/boardgame/21348/ticket-ride-marklin,Tom,6,20m02s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Time's Up! Title Recall!,https://boardgamegeek.com/boardgame/36553/times-title-recall,Sam,6,21m43s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Risk Legacy,https://boardgamegeek.com/boardgame/105134/risk-legacy,Zee,6,23m27s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
XCOM: The Board Game,https://boardgamegeek.com/boardgame/163602/xcom-board-game,Sam,5,24m45s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
K2,https://boardgamegeek.com/boardgame/73761/k2,Zee,5,27m,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
For the Crown,https://boardgamegeek.com/boardgame/144567/crown-second-edition,Tom,5,28m03s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Gemblo,https://boardgamegeek.com/boardgame/19427/gemblo,Sam,4,29m15s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Space Alert,https://boardgamegeek.com/boardgame/38453/space-alert,Tom,4,31m59s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Freedom: The Underground Railroad,https://boardgamegeek.com/boardgame/119506/freedom-underground-railroad,Zee,4,33m05s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Escape: The Curse of the Temple,https://boardgamegeek.com/boardgame/113294/escape-curse-temple,Tom,3,34m46s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Ghost Stories,https://boardgamegeek.com/boardgame/37046/ghost-stories,Zee,3,35m58s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
"Warhammer 40,000",https://boardgamegeek.com/boardgame/2162/warhammer-40000,Sam,3,37m19s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Moai,https://boardgamegeek.com/boardgame/26961/moai,Zee,2,39m57s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Elysium,https://boardgamegeek.com/boardgame/163968/elysium,Sam,2,42m03s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Lost Cities,https://boardgamegeek.com/boardgame/50/lost-cities,Tom,2,44m10s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Specter Ops,https://boardgamegeek.com/boardgame/155624/specter-ops,Tom,1,46m28s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Five Tribes,https://boardgamegeek.com/boardgame/157354/five-tribes,Zee,1,47m17s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
Five Tribes,https://boardgamegeek.com/boardgame/157354/five-tribes,Sam,1,48m55s,Top Ten Good Games that STRESS us out,https://www.youtube.com/watch?v=1JrrafGWV4U
BANG! The Dice Game,https://boardgamegeek.com/boardgame/143741/bang-dice-game,Sam,10,3m54s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Cloud 9,https://boardgamegeek.com/boardgame/632/cloud-9,Tom,10,5m05s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Quicksand,https://boardgamegeek.com/boardgame/6738/quicksand,Zee,10,6m10s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
For Sale,https://boardgamegeek.com/boardgame/172/sale,Tom,9,7m46s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
That's Life!,https://boardgamegeek.com/boardgame/17240/s-life,Zee,9,8m53s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Eruption,https://boardgamegeek.com/boardgame/88594/eruption,Sam,9,10m01s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Keltis,https://boardgamegeek.com/boardgame/34585/keltis,Zee,8,12m48s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
For Sale,https://boardgamegeek.com/boardgame/172/sale,Sam,8,13m48s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Survive: Escape from Atlantis!,https://boardgamegeek.com/boardgame/2653/survive-escape-atlantis,Tom,8,15m02s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Pyramix,https://boardgamegeek.com/boardgame/153709/pyramix,Zee,7,16m18s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Flash Point: Fire Rescue,https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue,Tom,7,17m17s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Dice Town,https://boardgamegeek.com/boardgame/40793/dice-town,Sam,7,20m16s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
10 Days in the Americas,https://boardgamegeek.com/boardgame/64956/10-days-americas,Tom,6,23m24s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Revolution,https://boardgamegeek.com/boardgame/34887/revolution,Sam,6,25m25s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Las Vegas,https://boardgamegeek.com/boardgame/117959/las-vegas,Zee,6,27m28s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
7 Wonders,https://boardgamegeek.com/boardgame/68448/7-wonders,Sam,5,29m12s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Forbidden Island,https://boardgamegeek.com/boardgame/65244/forbidden-island,Zee,5,31m48s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Shadows over Camelot,https://boardgamegeek.com/boardgame/15062/shadows-over-camelot,Tom,5,32m56s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Catan Geographies: Germany,https://boardgamegeek.com/boardgame/38749/catan-geographies-germany,Sam,4,35m18s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Medieval Academy,https://boardgamegeek.com/boardgame/154386/medieval-academy,Tom,4,38m37s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
"Hey, That's My Fish!",https://boardgamegeek.com/boardgame/8203/hey-s-my-fish,Zee,4,39m59s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Sheriff of Nottingham,https://boardgamegeek.com/boardgame/157969/sheriff-nottingham,Tom,3,41m47s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Ticket to Ride,https://boardgamegeek.com/boardgame/9209/ticket-ride,Zee,3,43m32s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
No Thanks!,https://boardgamegeek.com/boardgame/12942/no-thanks,Sam,3,45m03s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Alhambra,https://boardgamegeek.com/boardgame/6249/alhambra,Zee,2,47m11s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Incan Gold,https://boardgamegeek.com/boardgame/37759/incan-gold,Sam,2,48m44s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
King of Tokyo,https://boardgamegeek.com/boardgame/70323/king-tokyo,Tom,2,51m11s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
King of Tokyo,https://boardgamegeek.com/boardgame/70323/king-tokyo,Zee,1,52m37s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Ticket to Ride,https://boardgamegeek.com/boardgame/9209/ticket-ride,Tom,1,53m49s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Mission: Red Planet,https://boardgamegeek.com/boardgame/18258/mission-red-planet,Sam,1,54m32s,Top Ten Gateway Games for New Gamers,https://www.youtube.com/watch?v=iL01KYoHVOY
Camel Up,https://boardgamegeek.com/boardgame/153938/camel,Sam,10,2m15s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Star Wars: Imperial Assault,https://boardgamegeek.com/boardgame/164153/star-wars-imperial-assault,Tom,10,4m51s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Martinique,https://boardgamegeek.com/boardgame/42244/martinique,Zee,10,6m14s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Specter Ops,https://boardgamegeek.com/boardgame/155624/specter-ops,Tom,9,7m37s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Witness,https://boardgamegeek.com/boardgame/164265/witness,Zee,9,8m28s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Cosmic Encounter,https://boardgamegeek.com/boardgame/39463/cosmic-encounter,Sam,9,9m43s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Power Grid,https://boardgamegeek.com/boardgame/2651/power-grid,Zee,8,11m38s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Specter Ops,https://boardgamegeek.com/boardgame/155624/specter-ops,Sam,8,13m12s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Base Highlights: 2045,https://boardgamegeek.com/boardgame/151022/baseball-highlights-2045,Tom,8,14m05s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Viticulture,https://boardgamegeek.com/boardgame/128621/viticulture,Zee,7,15m24s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Twilight Struggle,https://boardgamegeek.com/boardgame/12333/twilight-struggle,Tom,7,16m45s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Kingsburg,https://boardgamegeek.com/boardgame/27162/kingsburg,Sam,7,17m50s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Innovation,https://boardgamegeek.com/boardgame/63888/innovation,Tom,6,20m02s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Ca$h 'n Guns (second edition),https://boardgamegeek.com/boardgame/155362/cah-n-guns-second-edition,Sam,6,21m24s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Pow Wow,https://boardgamegeek.com/boardgame/31545/pow-wow,Zee,6,23m06s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Cyclades,https://boardgamegeek.com/boardgame/54998/cyclades,Sam,5,25m36s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Rush n' Crush,https://boardgamegeek.com/boardgame/46782/rush-n-crush,Zee,5,27m55s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Ave Caesar,https://boardgamegeek.com/boardgame/494/ave-caesar,Tom,5,29m26s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
The Resistance,https://boardgamegeek.com/boardgame/41114/resistance,Sam,4,30m11s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Liberté,https://boardgamegeek.com/boardgame/2507/liberte,Tom,4,31m30s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Relic Runners,https://boardgamegeek.com/boardgame/144270/relic-runners,Zee,4,32m46s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Duel of Ages II,https://boardgamegeek.com/boardgame/129459/duel-ages-ii,Tom,3,34m47s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Lost Cities,https://boardgamegeek.com/boardgame/50/lost-cities,Zee,3,36m38s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Dead of Winter: A Crossroads Game,https://boardgamegeek.com/boardgame/150376/dead-winter-crossroads-game,Sam,3,38m20s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Viva Pamplona!,https://boardgamegeek.com/boardgame/366/viva-pamplona,Zee,2,39m28s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
"Run, Fight, or Die!",https://boardgamegeek.com/boardgame/89910/run-fight-or-die,Sam,2,41m21s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Ghost Stories,https://boardgamegeek.com/boardgame/37046/ghost-stories,Tom,2,43m06s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Long Shot,https://boardgamegeek.com/boardgame/40237/long-shot,Zee,1,44m43s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Battlestar Galactica,https://boardgamegeek.com/boardgame/37111/battlestar-galactica,Tom,1,46m18s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Battlestar Galactica,https://boardgamegeek.com/boardgame/37111/battlestar-galactica,Sam,1,47m28s,Top Ten Games that End with Excitement!!,https://www.youtube.com/watch?v=mUbbECgqbIg
Lord of the Rings: The Confrontation,https://boardgamegeek.com/boardgame/3201/lord-rings-confrontation,Sam,10,2m17s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Call to Glory,https://boardgamegeek.com/boardgame/124590/call-glory,Tom,10,3m54s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Steam Park,https://boardgamegeek.com/boardgame/121410/steam-park,Zee,10,4m56s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Bruges,https://boardgamegeek.com/boardgame/136888/bruges,Tom,9,6m31s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Vegas Showdown,https://boardgamegeek.com/boardgame/15364/vegas-showdown,Zee,9,7m55s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Medieval Academy,https://boardgamegeek.com/boardgame/154386/medieval-academy,Sam,9,10m50s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Guildhall,https://boardgamegeek.com/boardgame/132372/guildhall,Zee,8,12m11s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Colossal Arena,https://boardgamegeek.com/boardgame/105/colossal-arena,Sam,8,13m40s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Goa,https://boardgamegeek.com/boardgame/9216/goa,Tom,8,16m02s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Ice Flow,https://boardgamegeek.com/boardgame/31133/ice-flow,Zee,7,16m54s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Warlock,https://boardgamegeek.com/boardgame/146943/warlock,Tom,7,18m44s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Incan Gold,https://boardgamegeek.com/boardgame/37759/incan-gold,Sam,7,19m53s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Heartland,https://boardgamegeek.com/boardgame/30356/heartland,Tom,6,22m21s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Toledo,https://boardgamegeek.com/boardgame/34599/toledo,Sam,6,23m48s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Canyon,https://boardgamegeek.com/boardgame/436/canyon,Zee,6,25m07s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Augustus,https://boardgamegeek.com/boardgame/137297/augustus,Sam,5,28m34a,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Mykerinos,https://boardgamegeek.com/boardgame/21441/mykerinos,Zee,5,30m15s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Royals,https://boardgamegeek.com/boardgame/165986/royals,Tom,5,32m34s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Lords of Waterdeep,https://boardgamegeek.com/boardgame/110327/lords-waterdeep,Sam,4,34m04s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Viceroy,https://boardgamegeek.com/boardgame/157526/viceroy,Tom,4,36m06s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Lost Cities,https://boardgamegeek.com/boardgame/50/lost-cities,Zee,4,37m28s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Lost Cities,https://boardgamegeek.com/boardgame/50/lost-cities,Tom,3,38m54s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
Basilica,https://boardgamegeek.com/boardgame/38931/basilica,Zee,3,40m07s,Top 10 Games with a Pasted On Theme,https://www.youtube.com/watch?v=YSzEmxapO80
